시설명,시도,시군구,총길이,총폭,경간수,최대경간장,상부구조,설계하중,교통량,준공년도,준공후경과년수
광교교(강릉1),경기도,수원시 장안구,210.1,4.8,7.0,30.0,PSCI거더교,DB-24,82280.0,2001,22
광교교(강릉2),경기도,수원시 장안구,210.1,5.5,7.0,30.0,PSCI거더교,DB-24,82280.0,2013,10
광교교(인천0),경기도,수원시 장안구,210.1,12.0,7.0,30.0,PSCI거더교,DB-24,82280.0,1991,32
광교교(인천1),경기도,수원시 장안구,210.1,4.8,7.0,30.0,PSCI거더교,DB-24,82280.0,2001,22
광교교(인천2),경기도,수원시 장안구,210.1,4.8,7.0,30.0,PSCI거더교,DB-24,82280.0,2006,17
광대1교(양평),경기도,여주군,15.0,12.0,1.0,15.0,라멘교,DB-24,7359.0,2010,13
광대1교(창원),경기도,여주군,15.0,12.6,1.0,15.0,라멘교,DB-24,7359.0,2010,13
광대2교(양평),경기도,여주군,190.0,11.8,6.0,35.0,PSCI거더교,DB-24,7359.0,2010,13
광대2교(창원),경기도,여주군,190.0,12.5,6.0,35.0,PSCI거더교,DB-24,7359.0,2010,13
광명IC교(성남),경기도,광명시,61.0,15.6,3.0,25.0,RC중공슬래브교,DB-24,68663.0,1994,29
광명IC교(인천),경기도,광명시,61.0,19.7,3.0,25.0,RC중공슬래브교,DB-24,68663.0,1994,29
광명역IC교,경기도,안양시 만안구,50.1,15.6,1.0,50.1,강박스거더교,DB-24,72344.0,2001,22
광암교,경기도,하남시,12.0,19.8,1.0,12.0,라멘교,DB-24,81126.0,2002,21
광전육교,경기도,남양주시,45.3,8.9,1.0,45.3,PSCI거더교,DB-24,34813.0,2017,6
광전육교,경기도,남양주시,45.3,8.9,1.0,45.3,PSCI거더교,DB-24,34813.0,2017,6
광주1교(남이),경기도,광주시,68.0,8.3,2.0,34.0,PSCI거더교,DB-24,35224.0,1987,36
광주1교(하남),경기도,광주시,68.0,8.3,2.0,34.0,PSCI거더교,DB-24,35224.0,1987,36
광주2교,경기도,광주시,80.0,8.5,4.0,20.0,RC중공슬래브교,DB-24,35224.0,1987,36
광주3교,경기도,광주시,100.0,8.5,4.0,25.0,PSCI거더교,DB-24,35224.0,1987,36
광주IC육교(남이),경기도,광주시,64.0,14.1,4.0,19.9,RC중공슬래브교,DB-24,35224.0,1987,36
광주IC육교(하남),경기도,광주시,64.0,14.1,4.0,19.9,RC중공슬래브교,DB-24,35224.0,1987,36
광지원1교(남이),경기도,광주시,305.0,12.4,7.0,45.0,PSC박스거더교,DB-24,35224.0,1987,36
광지원1교(하남),경기도,광주시,305.0,12.4,7.0,45.0,PSC박스거더교,DB-24,35224.0,1987,36
광지원2교(남이),경기도,광주시,250.0,12.4,5.0,50.0,강박스거더교,DB-24,35224.0,1987,36
광지원2교(하남),경기도,광주시,249.1,12.4,5.0,49.8,강박스거더교,DB-24,35224.0,1987,36
괘랑1교(동탄),경기도,화성시,25.0,15.9,1.0,50.0,PSCI거더교,DB-24,49757.0,2009,14
괘랑1교(봉담),경기도,화성시,25.0,15.9,1.0,25.0,PSCI거더교,DB-24,49757.0,2009,14
괘랑2교(동탄),경기도,화성시,50.0,15.8,1.0,50.0,강박스거더교,DB-24,49757.0,2009,14
괘랑2교(봉담),경기도,화성시,50.0,15.9,1.0,50.0,강박스거더교,DB-24,49757.0,2009,14
구리IC1교,경기도,구리시,40.0,12.5,1.0,40.0,강박스거더교,DB-24,88989.0,1992,31
구리IC2교(구리0),경기도,구리시,15.0,16.3,1.0,15.0,라멘교,DB-24,88989.0,1992,31
구리IC2교(구리1),경기도,구리시,15.0,8.2,1.0,15.0,라멘교,DB-24,88989.0,2002,21
구리IC2교(판교0),경기도,구리시,15.0,15.5,1.0,15.0,라멘교,DB-24,88989.0,1992,31
구리IC2교(판교1),경기도,구리시,15.0,10.3,1.0,15.0,라멘교,DB-24,88989.0,2002,21
구리IC교(구리0),경기도,구리시,60.2,17.8,2.0,30.1,PSCI거더교,DB-24,88989.0,1992,31
구리IC교(구리1),경기도,구리시,60.2,5.3,2.0,30.1,PSCI거더교,DB-24,88989.0,2002,21
구리IC교(판교0),경기도,구리시,60.2,21.3,2.0,30.1,PSCI거더교,DB-24,88989.0,1992,31
구리IC교(판교1),경기도,구리시,60.2,10.3,2.0,30.1,PSCI거더교,DB-24,88989.0,2002,21
구문1교(목포),경기도,화성시,15.0,15.7,1.0,15.0,라멘교,DB-24,45997.0,1996,27
구문1교(서울),경기도,화성시,15.0,15.7,1.0,15.0,라멘교,DB-24,45997.0,1996,27
구문2교(목포),경기도,화성시,15.0,15.7,1.0,15.0,라멘교,DB-24,45997.0,1996,27
구문2교(서울),경기도,화성시,15.0,15.7,1.0,15.0,라멘교,DB-24,45997.0,1996,27
구문3교(목포),경기도,화성시,15.0,15.7,1.0,15.0,라멘교,DB-24,45997.0,1996,27
구문3교(서울),경기도,화성시,15.0,15.7,1.0,15.0,라멘교,DB-24,45997.0,1996,27
구문4교(목포),경기도,화성시,15.0,15.7,1.0,15.0,라멘교,DB-24,45997.0,1996,27
구문4교(서울),경기도,화성시,15.0,15.7,1.0,15.0,라멘교,DB-24,45997.0,1996,27
구성교(강릉),경기도,용인시 기흥구,15.2,23.3,1.0,15.2,라멘교,DB-24,82666.0,2011,12
구성교(인천),경기도,용인시 기흥구,15.2,22.8,1.0,15.2,라멘교,DB-24,82666.0,2011,12
구수교(제천),경기도,안성시,245.5,12.0,7.0,35.3,PSCI거더교,DB-24,26618.0,2008,15
구수교(평택),경기도,안성시,245.5,12.5,7.0,35.3,PSCI거더교,DB-24,26618.0,2008,15
구양1교(양평),경기도,여주군,105.0,12.5,3.0,35.0,PSCI거더교,DB-24,7359.0,2010,13
구양1교(창원),경기도,여주군,105.0,11.8,3.0,35.0,PSCI거더교,DB-24,7359.0,2010,13
구양2교(양평),경기도,여주군,9.8,12.5,1.0,9.8,라멘교,DB-24,7736.0,2010,13
구양2교(창원),경기도,여주군,9.8,11.8,1.0,9.8,라멘교,DB-24,7736.0,2010,13
구양3교(양평),경기도,여주군,280.0,11.8,8.0,35.0,PSCI거더교,DB-24,7736.0,2010,13
구양3교(창원),경기도,여주군,280.0,12.5,8.0,35.0,PSCI거더교,DB-24,7736.0,2010,13
구읍교(구리),경기도,포천시,49.3,24.6,1.0,49.3,PSCI거더교,DB-24,13360.0,2017,6
구읍교(구리),경기도,포천시,49.3,24.6,1.0,49.3,PSCI거더교,DB-24,13360.0,2017,6
구읍교(포천),경기도,포천시,49.3,24.6,1.0,49.3,PSCI거더교,DB-24,13360.0,2017,6
구읍교(포천),경기도,포천시,49.3,24.6,1.0,49.3,PSCI거더교,DB-24,13360.0,2017,6
구읍천교(구리),경기도,포천시,130.7,26.4,4.0,35.2,PSCI거더교,DB-24,13360.0,2017,6
구읍천교(포천),경기도,포천시,129.7,26.4,4.0,35.2,PSCI거더교,DB-24,13360.0,2017,6
구포1교(목포0),경기도,화성시,10.0,18.2,1.0,10.0,라멘교,DB-24,55506.0,1996,27
구포1교(목포1),경기도,화성시,10.0,5.6,1.0,10.0,라멘교,DB-24,55506.0,2011,12
구포1교(서울),경기도,화성시,10.0,22.3,1.0,10.0,라멘교,DB-24,55506.0,1996,27
구포2교(목포),경기도,화성시,60.1,20.3,1.0,60.1,강박스거더교,DB-24,55506.0,1996,27
구포2교(서울),경기도,화성시,60.1,15.7,1.0,60.1,강박스거더교,DB-24,55506.0,1996,27
군자JCT R-B1교,경기도,시흥시,50.0,16.2,1.0,50.0,강박스거더교,DB-24,32968.0,2013,10
군자JCT Ramp-A1교,경기도,시흥시,57.6,24.0,2.0,29.5,라멘교,DB-24,32968.0,2013,10
군자JCT Ramp-A2교,경기도,시흥시,12.2,16.2,1.0,12.2,라멘교,DB-24,32968.0,2013,10
군자JCT Ramp-B2교,경기도,시흥시,12.0,16.2,1.0,12.0,라멘교,DB-24,32968.0,2013,10
군자교(강릉),경기도,시흥시,420.4,15.6,9.0,50.0,PSC박스거더교,DB-24,56092.0,1994,29
군자교(인천),경기도,시흥시,420.4,15.6,9.0,50.0,PSC박스거더교,DB-24,56092.0,1994,29
군포1육교(강릉),경기도,군포시,12.0,16.8,1.0,12.0,라멘교,DB-24,74974.0,2001,22
군포1육교(인천),경기도,군포시,12.0,16.8,1.0,12.0,라멘교,DB-24,74974.0,2001,22
군포1육교(인천1),경기도,군포시,12.0,4.1,1.0,12.0,라멘교,DB-24,74974.0,2013,10
군포2육교,경기도,군포시,40.8,8.5,1.0,40.8,프리플렉스거더교,DB-24,74974.0,2001,22
군포IC1교(강릉),경기도,군포시,8.0,11.7,1.0,8.0,라멘교,DB-24,70076.0,2001,22
군포IC1교(인천),경기도,군포시,8.0,11.7,1.0,8.0,라멘교,DB-24,70076.0,2001,22
군포IC2교(강릉),경기도,군포시,8.0,10.9,1.0,8.0,라멘교,DB-24,70076.0,2001,22
군포IC2교(인천),경기도,군포시,8.0,11.4,1.0,8.0,라멘교,DB-24,70076.0,2001,22
군포IC3교,경기도,군포시,55.0,15.6,1.0,55.0,강박스거더교,DB-24,70076.0,2001,22
군포육교(강릉0),경기도,군포시,40.8,12.0,1.0,40.8,프리플렉스거더교,DB-24,74974.0,1991,32
군포육교(강릉1),경기도,군포시,40.8,4.8,1.0,40.8,프리플렉스거더교,DB-24,74974.0,2001,22
군포육교(인천0),경기도,군포시,40.8,12.0,1.0,40.8,프리플렉스거더교,DB-24,74974.0,1991,32
군포육교(인천1),경기도,군포시,40.8,4.8,1.0,40.8,프리플렉스거더교,DB-24,74974.0,2001,22
궁1교(양평),경기도,여주군,90.0,11.8,2.0,45.0,강박스거더교,DB-24,7736.0,2012,11
궁1교(창원),경기도,여주군,90.0,12.5,2.0,45.0,강박스거더교,DB-24,7736.0,2012,11
궁2교(양평),경기도,여주군,30.0,12.0,1.0,30.0,PSCI거더교,DB-24,7736.0,2012,11
궁2교(창원),경기도,여주군,30.0,12.5,1.0,30.0,PSCI거더교,DB-24,7736.0,2012,11
궁3교(양평),경기도,여주군,12.0,12.8,1.0,12.0,라멘교,DB-24,7736.0,2012,11
궁3교(창원),경기도,여주군,12.0,12.8,1.0,12.0,라멘교,DB-24,7736.0,2012,11
궁내1교(부산0),경기도,성남시 분당구,10.0,19.3,1.0,10.0,라멘교,DB-24,105559.0,1992,31
궁내1교(부산1),경기도,성남시 분당구,10.0,13.2,1.0,10.0,라멘교,DB-24,105559.0,2010,13
궁내1교(서울),경기도,성남시 분당구,10.0,22.9,1.0,10.0,라멘교,DB-24,105559.0,1992,31
궁내2교(부산0),경기도,성남시 분당구,10.8,11.2,1.0,10.8,라멘교,DB-24,105559.0,1987,36
궁내2교(부산1),경기도,성남시 분당구,10.8,23.9,1.0,10.8,라멘교,DB-24,105559.0,1992,31
궁내2교(부산2),경기도,성남시 분당구,10.8,21.3,1.0,10.8,라멘교,DB-24,105559.0,2010,13
궁내2교(서울0),경기도,성남시 분당구,10.8,27.2,1.0,10.8,라멘교,DB-24,105559.0,1987,36
궁내2교(서울1),경기도,성남시 분당구,10.8,33.6,1.0,10.8,라멘교,DB-24,105559.0,1992,31
궁리1교(제천),경기도,평택시,15.0,15.5,1.0,15.0,라멘교,DB-24,33769.0,2002,21
궁리1교(평택0),경기도,평택시,15.0,16.0,1.0,15.0,라멘교,DB-24,33769.0,2002,21
궁리1교(평택1),경기도,평택시,15.0,5.8,1.0,15.0,라멘교,DB-24,33769.0,2018,5
궁리2교(제천),경기도,평택시,12.4,15.8,1.0,12.4,라멘교,DB-24,33769.0,2002,21
궁리2교(평택),경기도,평택시,12.4,15.8,1.0,12.4,라멘교,DB-24,33769.0,2002,21
궁평1교(이천),경기도,광주시,60.0,12.2,2.0,30.0,PSCI거더교,DB-24,39862.0,2001,22
궁평1교(하남),경기도,광주시,60.0,12.2,2.0,30.0,PSCI거더교,DB-24,39862.0,2001,22
궁평교(남이),경기도,광주시,60.0,12.2,2.0,30.0,PSCI거더교,DB-24,25113.0,2001,22
궁평교(하남),경기도,광주시,60.0,12.2,2.0,30.0,PSCI거더교,DB-24,25113.0,2001,22
귀래교(평택),경기도,화성시,20.0,15.9,1.0,20.0,PSCI거더교,DB-24,44445.0,2009,14
귀래교(화성),경기도,화성시,20.0,19.4,1.0,20.0,PSCI거더교,DB-24,44445.0,2009,14
귀백1교(양평),경기도,여주군,35.8,11.8,1.0,35.8,PSCI거더교,DB-24,7736.0,2010,13
귀백1교(창원),경기도,여주군,35.8,12.5,1.0,35.8,PSCI거더교,DB-24,7736.0,2010,13
귀백2교(양평),경기도,여주군,315.0,12.5,9.0,35.0,PSCI거더교,DB-24,7736.0,2010,13
귀백2교(창원),경기도,여주군,315.0,11.8,9.0,35.0,PSCI거더교,DB-24,7736.0,2010,13
금곡1교,경기도,수원시 권선구,270.0,28.0,9.0,30.0,PSCI거더교,DB-24,23183.0,2016,7
금곡2교,경기도,수원시 권선구,30.0,8.2,1.0,30.0,PSCI거더교,DB-24,23183.0,2016,7
금곡IC교,경기도,수원시 권선구,170.0,8.5,3.0,70.0,강박스거더교,DB-24,35098.0,2016,7
금곡교(동탄),경기도,화성시,90.0,12.8,3.0,30.0,PSCI거더교,DB-24,35301.0,2009,14
금곡교(봉담),경기도,화성시,90.0,12.8,3.0,30.0,PSCI거더교,DB-24,35301.0,2009,14
금곡교(부산0),경기도,성남시 분당구,74.9,15.7,6.0,14.6,RC슬래브교,DB-24,105559.0,1968,55
금곡교(부산1),경기도,성남시 분당구,74.9,5.6,6.0,14.6,RC슬래브교,DB-24,105559.0,1992,31
금곡교(서울0),경기도,성남시 분당구,74.9,15.7,6.0,14.6,RC슬래브교,DB-24,105559.0,1968,55
금곡교(서울1),경기도,성남시 분당구,74.9,5.6,6.0,14.6,RC슬래브교,DB-24,105559.0,1992,31
금곡육교,경기도,수원시 권선구,60.0,9.9,1.0,60.0,강박스거더교,DB-24,35098.0,2016,7
금곡육교(부산),경기도,성남시 분당구,40.4,19.3,1.0,40.4,프리플렉스거더교,DB-24,105559.0,1992,31
금곡육교(서울),경기도,성남시 분당구,40.4,19.3,1.0,40.4,프리플렉스거더교,DB-24,105559.0,1992,31
금광교(제천),경기도,안성시,630.0,12.6,18.0,35.0,PSCI거더교,DB-24,26618.0,2008,15
금광교(평택),경기도,안성시,525.0,12.8,15.0,35.0,PSCI거더교,DB-24,26618.0,2008,15
금당교(양평),경기도,여주군,270.0,12.1,9.0,30.0,PSCI거더교,DB-24,35760.0,2002,21
금당교(창원),경기도,여주군,270.0,12.1,9.0,30.0,PSCI거더교,DB-24,35760.0,2002,21
금사천교(양평),경기도,여주군,321.6,12.6,8.0,40.2,PSCI거더교,DB-24,5692.0,2012,11
금사천교(창원),경기도,여주군,260.0,12.6,7.0,40.0,PSCI거더교,DB-24,5692.0,2012,11
금암교(동탄),경기도,오산시,500.2,20.2,10.0,55.0,강박스거더교,DB-24,38427.0,2009,14
금암교(봉담),경기도,오산시,500.2,16.2,10.0,55.0,강박스거더교,DB-24,38427.0,2009,14
금의1교,경기도,화성시,12.0,24.3,1.0,12.0,라멘교,DB-24,31334.0,2013,10
금의1육교,경기도,화성시,40.0,7.4,1.0,40.0,강박스거더교,DB-24,28589.0,2013,10
금의2교,경기도,화성시,50.0,24.3,1.0,50.0,강박스거더교,DB-24,31334.0,2013,10
금의2육교,경기도,화성시,45.0,12.9,1.0,45.0,강박스거더교,DB-24,28589.0,2013,10
금의3교,경기도,화성시,35.0,28.1,1.0,35.0,PSCI거더교,DB-24,31334.0,2013,10
금의4교,경기도,화성시,15.0,28.1,1.0,15.0,라멘교,DB-24,31334.0,2013,10
금이1교(일산),경기도,시흥시,90.0,19.3,3.0,30.0,PSCI거더교,DB-24,73006.0,1999,24
금이1교(판교),경기도,시흥시,90.0,19.3,3.0,30.0,PSCI거더교,DB-24,73006.0,1999,24
금이2교(일산),경기도,시흥시,199.6,19.3,4.0,50.0,강박스거더교,DB-24,73006.0,1999,24
금이2교(판교),경기도,시흥시,199.6,19.3,4.0,50.0,강박스거더교,DB-24,73006.0,1999,24
금이3교(일산),경기도,시흥시,149.8,19.3,3.0,50.0,강박스거더교,DB-24,73006.0,1999,24
금이3교(판교),경기도,시흥시,149.8,19.3,3.0,50.0,강박스거더교,DB-24,73006.0,1999,24
금천고가교,서울특별시,금천구,2705.0,30.6,55.0,60.0,강박스거더교,DB-24,45216.0,1998,25
금토1교(서울),경기도,성남시 수정구,30.0,14.4,1.0,30.0,PSCI거더교,DB-24,49895.0,2009,14
금토1교(용인),경기도,성남시 수정구,35.0,14.4,1.0,35.0,PSCI거더교,DB-24,49895.0,2009,14
금토2교(서울),경기도,성남시 수정구,280.0,14.4,8.0,35.0,PSCI거더교,DB-24,49895.0,2009,14
금토2교(용인),경기도,성남시 수정구,315.0,14.4,9.0,35.0,PSCI거더교,DB-24,49895.0,2009,14
금토3교(서울),경기도,성남시 수정구,320.0,14.4,6.0,65.0,강박스거더교,DB-24,49895.0,2009,14
금토3교(용인),경기도,성남시 수정구,320.0,14.4,6.0,65.0,강박스거더교,DB-24,49895.0,2009,14
금토JCTRamp-A교,경기도,성남시 수정구,257.3,11.3,5.0,60.0,강박스거더교,DB-24,74394.0,2018,5
금토JCTRamp-B교,경기도,성남시 수정구,317.3,9.2,6.0,62.2,강박스거더교,DB-24,74394.0,2018,5
금토교(부산),경기도,성남시 수정구,35.9,23.3,1.0,35.9,프리플렉스거더교,DB-24,74394.0,1991,32
금토교(서울),경기도,성남시 수정구,35.9,23.3,1.0,35.9,프리플렉스거더교,DB-24,74394.0,1991,32
금현천교(구리),경기도,포천시,80.8,28.1,2.0,40.3,PSCI거더교,DB-24,23013.0,2017,6
금현천교(구리),경기도,포천시,80.8,28.1,2.0,40.4,PSCI거더교,DB-24,23013.0,2017,6
금현천교(포천),경기도,포천시,80.8,28.1,2.0,40.4,PSCI거더교,DB-24,23013.0,2017,6
금현천교(포천),경기도,포천시,80.8,28.1,2.0,40.3,PSCI거더교,DB-24,23013.0,2017,6
금호천교(구리0),경기도,성남시 수정구,72.0,22.2,4.0,18.6,라멘교,DB-24,107206.0,1991,32
금호천교(구리1),경기도,성남시 수정구,72.1,18.6,4.0,18.6,라멘교,DB-24,107206.0,2002,21
금호천교(판교0),경기도,성남시 수정구,72.0,17.5,4.0,18.6,라멘교,DB-24,107206.0,1991,32
금호천교(판교1),경기도,성남시 수정구,72.1,18.6,4.0,18.6,라멘교,DB-24,107206.0,2002,21
기흥IC10교,경기도,화성시,10.6,24.8,1.0,10.6,강플레이트거더교,DB-24,96020.0,2010,13
기흥IC1교,경기도,용인시 기흥구,34.1,30.6,1.0,34.1,라멘교,DB-24,96020.0,2010,13
기흥IC2교,경기도,용인시 기흥구,40.4,17.0,1.0,40.4,PSCI거더교,DB-24,96020.0,2010,13
기흥IC3교,경기도,용인시 기흥구,45.2,15.6,1.0,45.2,PSCI거더교,DB-24,96020.0,2010,13
기흥IC4교,경기도,용인시 기흥구,90.6,8.5,2.0,45.3,PSCI거더교,DB-24,96020.0,2010,13
기흥IC5교(진입),경기도,화성군,45.0,15.2,1.0,45.0,PSCI거더교,DB-24,96020.0,2010,13
기흥IC5교(진출),경기도,화성군,45.0,15.2,1.0,45.0,PSCI거더교,DB-24,96020.0,2010,13
기흥IC6교,경기도,용인시 기흥구,76.0,11.1,2.0,42.3,강박스거더교,DB-24,96020.0,2010,13
기흥IC7교,경기도,화성시,83.5,11.1,2.0,46.4,강박스거더교,DB-24,96020.0,2010,13
기흥IC8교,경기도,용인시 기흥구,26.0,8.7,1.0,26.0,라멘교,DB-24,96020.0,2010,13
기흥IC9교,경기도,용인시 기흥구,90.5,8.8,2.0,46.2,PSCI거더교,DB-24,96020.0,2010,13
기흥IC교(진입),경기도,화성시,150.3,7.8,3.0,60.0,강박스거더교,DB-24,96020.0,2010,13
기흥IC교(진출),경기도,화성시,150.3,11.4,3.0,60.0,강박스거더교,DB-24,96020.0,2010,13
기흥교(강릉0),경기도,용인시 기흥구,30.8,19.8,1.0,30.8,프리플렉스거더교,DB-24,79286.0,1991,32
기흥교(강릉1),경기도,용인시 기흥구,30.8,5.6,1.0,30.8,프리플렉스거더교,DB-24,79286.0,1999,24
기흥교(인천0),경기도,용인시 기흥구,30.8,15.9,1.0,30.8,프리플렉스거더교,DB-24,79286.0,1991,32
기흥교(인천1),경기도,용인시 기흥구,30.8,9.2,1.0,30.8,프리플렉스거더교,DB-24,79286.0,2011,12
기흥육교(부산),경기도,용인시 기흥구,30.3,23.4,1.0,30.3,프리플렉스거더교,DB-24,96020.0,1993,30
기흥육교(서울0),경기도,용인시 기흥구,30.3,23.4,1.0,30.3,프리플렉스거더교,DB-24,96020.0,1993,30
기흥육교(서울1),경기도,용인시 기흥구,30.3,4.6,1.0,30.3,프리플렉스거더교,DB-24,96020.0,2010,13
길마재교(서울),경기도,수원시 영통구,175.0,14.4,5.0,35.0,PSCI거더교,DB-24,65756.0,2009,14
길마재교(용인),경기도,수원시 영통구,210.0,14.7,6.0,35.0,PSCI거더교,DB-24,65756.0,2009,14
김포ICR-E교,경기도,김포시,120.0,8.9,3.0,50.0,강박스거더교,DB-24,94946.0,1997,26
김포ICR-F-1교,경기도,김포시,120.0,8.9,3.0,50.0,강박스거더교,DB-24,94946.0,1999,24
김포ICR-F-2교,경기도,김포시,18.0,8.9,1.0,18.0,라멘교,DB-24,94968.0,1997,26
김포공항IC램프교,서울특별시,강서구,80.2,15.6,3.0,30.0,강플레이트거더교,DB-24,18486.0,2000,23
김포공항IC육교,경기도,김포시,70.1,31.4,4.0,20.0,RC슬래브교,DB-24,18486.0,2000,23
김포대교(일산),경기도,김포시,2280.0,19.4,35.0,125.0,PSC박스거더교,DB-24,94946.0,1997,26
김포대교(판교),경기도,김포시,2280.0,19.4,35.0,125.0,PSC박스거더교,DB-24,94946.0,1997,26
낙양교(구리),경기도,의정부시,351.7,15.9,8.0,45.3,PSCI거더교,DB-24,31395.0,2017,6
낙양교(포천),경기도,의정부시,351.7,15.8,8.0,45.3,PSCI거더교,DB-24,31395.0,2017,6
남광명JCT 1교,경기도,광명시,45.0,14.7,1.0,45.0,PSCI거더교,DB-24,29864.0,2016,7
남광명JCT 2교,경기도,광명시,40.0,13.1,1.0,40.0,PSCI거더교,DB-24,29864.0,2016,7
남광명JCT 3교,경기도,광명시,40.0,33.0,1.0,40.0,PSCI거더교,DB-24,29864.0,2016,7
남광명JCT4교,경기도,광명시,50.0,8.5,1.0,50.0,강박스거더교,DB-24,29864.0,2016,7
남광명JCT5교,경기도,광명시,50.0,50.0,1.0,50.0,강박스거더교,DB-24,29864.0,2016,7
남광명JCT6교,경기도,광명시,50.0,8.5,1.0,50.0,강박스거더교,DB-24,29864.0,2016,7
남구리IC1교,경기도,구리시,491.0,12.9,13.0,70.0,라멘교,DB-24,28404.0,2017,6
남구리IC2교,경기도,구리시,40.6,8.5,1.0,40.6,PSCI거더교,DB-24,28404.0,2017,6
남구리IC2교,경기도,구리시,40.6,8.5,1.0,40.6,PSCI거더교,DB-24,28404.0,2017,6
남구리IC3교,경기도,구리시,380.2,10.8,11.0,70.0,강박스거더교,DB-24,28404.0,2017,6
남구리IC4교,경기도,구리시,15.0,14.6,1.0,15.0,라멘교,DB-24,28404.0,2017,6
남구리IC4교,경기도,구리시,15.0,14.6,1.0,15.0,라멘교,DB-24,28404.0,2017,6
남군포IC 1교,경기도,군포시,40.0,16.5,1.0,40.0,PSCI거더교,DB-18,45080.0,2016,7
남군포IC 2교,경기도,군포시,15.0,28.1,1.0,15.0,라멘교,DB-24,45080.0,2016,7
남군포IC3교,경기도,군포시,59.0,22.8,1.0,59.0,강박스거더교,DB-24,45080.0,2016,7
남별내IC1교(진입),경기도,남양주시,100.2,11.4,2.0,55.0,강박스거더교,DB-24,28404.0,2017,6
